cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
75833;PR;GUARAPUAVA;119458;343;1410;8262;10870;24662;23441;30888;12191;5622;1766;63501;55957;0
75850;PR;GUARAQUEÇABA;7539;126;154;468;639;1531;1467;1694;712;421;326;3463;4053;23
75876;PR;GUARATUBA;27157;113;217;1352;2226;5130;5120;7117;3505;1588;789;14009;13109;39
75892;PR;IBAITI;22681;123;232;1275;1895;4638;4331;5697;2506;1352;630;11474;11200;7
75914;PR;IBIPORÃ;39039;120;247;2178;3224;7926;7665;9904;4477;2145;1153;20539;18483;17
75930;PR;ICARAÍMA;7282;44;89;417;626;1319;1270;1860;884;528;245;3642;3638;2
75957;PR;IGUARAÇU;3716;24;51;187;352;769;728;888;391;223;103;1891;1825;0
75973;PR;IMBITUVA;22084;109;208;1384;2085;4817;4634;5360;2015;1008;464;11006;11070;8
75990;PR;INÁCIO MARTINS;8211;111;143;582;785;1627;1669;1933;792;431;138;3953;4256;2
76015;PR;INAJÁ;2785;42;45;168;238;557;533;676;284;163;79;1387;1397;1
76031;PR;IPIRANGA;10949;67;130;731;1015;2465;2186;2493;1007;557;298;5249;5697;3
76058;PR;IPORÃ;11958;88;149;642;1002;2267;1993;3055;1482;858;422;6109;5836;13
76074;PR;IRATI;44641;160;334;2426;3864;9218;8716;11296;4722;2398;1507;22897;21727;17
76090;PR;IRETAMA;8274;82;118;502;683;1498;1512;2179;973;575;152;4125;4144;5
76112;PR;ITAGUAJÉ;3755;42;43;243;317;769;614;975;379;226;147;1909;1842;4
76139;PR;ITAMBARACÁ;5355;58;78;278;435;1034;997;1386;663;324;102;2701;2649;5
76155;PR;ITAMBÉ;5049;45;55;287;411;969;935;1279;608;305;155;2596;2450;3
76171;PR;ITAPEJARA D'OESTE;9095;68;95;522;819;1858;1592;2315;1017;555;254;4556;4532;7
76198;PR;ITAÚNA DO SUL;3271;23;53;193;272;689;592;762;326;249;112;1624;1647;0
76210;PR;IVAÍ;9981;142;165;674;919;2225;1948;2284;927;520;177;4807;5168;6
76236;PR;IVAIPORÃ;24550;125;210;1206;1941;4664;4312;6499;3003;1834;756;12854;11671;25
76252;PR;IVATUBA;2439;20;29;168;265;455;371;619;273;147;92;1280;1159;0
76279;PR;JABOTI;4162;45;68;253;329;766;865;1044;460;231;101;2071;2090;1
76295;PR;JACAREZINHO;31783;90;256;1667;2652;6542;6048;7962;3535;1829;1202;16553;15202;28
76317;PR;JAGUAPITÃ;10352;55;123;629;819;2097;1950;2614;1062;590;413;5318;5032;2
76333;PR;JAGUARIAÍVA;25950;126;330;1595;2385;5855;5250;6158;2439;1127;684;13303;12630;17
76350;PR;JANDAIA DO SUL;16647;59;105;838;1354;3241;3088;4340;1905;1202;515;8669;7969;9
76376;PR;JANIÓPOLIS;4960;52;64;289;378;802;810;1392;676;372;125;2540;2420;0
76392;PR;JAPIRA;4261;41;57;246;342;835;791;1038;514;275;122;2087;2169;5
76414;PR;JAPURÁ;7168;42;68;329;530;1375;1288;1973;877;495;191;3601;3564;3
76430;PR;JARDIM ALEGRE;9434;36;79;441;714;1720;1624;2448;1244;750;375;4746;4675;13
76457;PR;JARDIM OLINDA;1417;14;26;74;127;313;274;355;106;81;47;717;700;0
76473;PR;JATAIZINHO;9968;96;106;539;810;1925;1879;2508;1114;629;362;5084;4877;7
76490;PR;JOAQUIM TÁVORA;8853;42;133;496;727;1879;1630;2124;1056;539;227;4604;4244;5
76511;PR;JUNDIAÍ DO SUL;2783;32;54;166;239;470;484;740;348;184;66;1379;1397;7
76538;PR;JUSSARA;5829;51;62;290;497;1181;1127;1529;567;351;174;2961;2854;14
76554;PR;KALORÉ;3841;36;39;179;312;677;616;1058;508;288;128;1938;1896;7
76570;PR;LAPA;33419;123;367;2208;2826;7144;6845;8473;3641;1449;343;16853;16566;0
76597;PR;LARANJEIRAS DO SUL;24094;163;357;1537;2278;4967;4425;5828;2477;1309;752;12540;11532;22
76619;PR;LEÓPOLIS;3622;43;41;206;263;735;641;891;467;225;110;1806;1815;1
76635;PR;LOANDA;16005;57;126;744;1264;3217;3069;4157;1704;986;681;8490;7499;16
76651;PR;LOBATO;3883;42;42;217;322;785;761;1018;376;216;104;1948;1930;5
