cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
9458;MA;URBANO SANTOS;18180;385;581;1826;2103;4811;3176;3098;1309;686;204;9371;8809;0
9474;MA;VARGEM GRANDE;32013;736;816;2700;3114;7605;5355;5654;2794;1804;1432;16204;15800;9
9490;MA;VIANA;31640;533;797;2616;3053;7728;6323;6520;2738;1095;236;16874;14766;0
9512;MA;VITÓRIA DO MEARIM;26200;532;543;1932;2629;6435;4636;4803;2200;1316;1173;13149;13043;8
9539;MA;VITORINO FREIRE;24022;356;481;1783;2186;5208;4402;4651;2168;1538;1248;12340;11671;11
9555;MA;BOM JARDIM;27305;549;631;2044;2541;6295;4701;5052;2470;1647;1374;13604;13695;6
9571;MA;SANTA INÊS;47933;730;1224;3986;4432;11396;9869;9885;4360;1706;344;26222;21711;0
9598;MA;PAULO RAMOS;13224;382;422;1171;1253;3105;2467;2645;1120;533;125;6800;6424;0
9610;MA;AÇAILÂNDIA;66412;811;1502;5466;6885;17230;14059;13652;4783;1754;269;34399;32013;0
9636;MA;ESTREITO;23297;370;481;1739;2348;5926;4546;4333;1824;1030;698;11542;11750;5
9652;MA;SANTA LUZIA DO PARUÁ;16737;341;388;1302;1665;4354;2920;2880;1369;899;617;8501;8229;7
9679;MA;ARAME;20964;499;505;1637;2178;5056;3764;3726;1638;1132;827;9988;10968;8
9695;MA;MIRANDA DO NORTE;16286;341;387;1231;1561;4085;3010;2993;1388;729;561;8383;7902;1
9717;MA;ZÉ DOCA;33337;599;744;2408;2976;7475;5773;6153;3064;2167;1977;16866;16460;11
