cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
94013;GO;ISRAELÂNDIA;3039;35;42;151;227;558;569;804;357;209;87;1482;1557;0
94030;GO;ITABERAÍ;29744;153;312;1706;2647;6651;6090;7165;2784;1420;816;15217;14522;5
94072;GO;ITAGUARU;5039;87;84;257;339;983;1007;1354;539;299;90;2488;2551;0
94110;GO;ITAJÁ;3401;28;50;179;240;591;582;924;402;294;110;1761;1640;0
94137;GO;ITAPACI;14954;169;221;974;1264;3113;3113;3581;1381;703;434;7462;7492;0
94153;GO;ITAPIRAPUÃ;7268;82;103;381;542;1285;1448;1915;765;455;291;3608;3659;1
94196;GO;ITAPURANGA;19525;114;204;1102;1392;3604;3843;5333;2383;1182;366;10295;9230;0
94218;GO;ITARUMÃ;5051;59;80;285;388;1095;948;1262;475;281;178;2415;2636;0
94234;GO;ITAUÇU;7313;72;106;322;543;1453;1363;1928;883;466;177;3743;3570;0
94250;GO;ITUMBIARA;67122;264;688;3975;5276;13623;13916;17662;7513;3275;929;35792;31330;0
94277;GO;IVOLÂNDIA;2450;21;40;92;155;412;478;729;325;155;43;1199;1251;0
94293;GO;JANDAIA;6085;56;87;262;425;1107;1232;1616;684;410;206;2962;3123;0
94315;GO;JARAGUÁ;32138;208;396;1767;2711;7028;6695;7936;2833;1553;1011;16573;15563;2
94331;GO;JATAÍ;64767;183;552;3826;5424;14047;13676;15489;6594;3440;1535;33880;30887;0
94358;GO;JAUPACI;2892;35;34;140;227;514;563;788;342;169;80;1415;1477;0
94374;GO;JOVIÂNIA;5938;28;70;332;479;1175;1152;1537;597;346;222;2951;2987;0
94390;GO;JUSSARA;15472;124;218;843;1218;2999;3151;4036;1672;887;324;7974;7497;1
94439;GO;LEOPOLDO DE BULHÕES;6244;47;86;336;485;1270;1369;1528;638;328;157;3054;3190;0
94455;GO;LUZIÂNIA;118553;687;1425;7784;12167;28298;27040;26019;8518;4253;2360;61865;56667;21
94471;GO;MAIRIPOTABA;2593;18;32;99;198;512;507;720;284;163;60;1280;1313;0
94498;GO;MAMBAÍ;5470;87;147;389;534;1388;1108;1150;400;207;60;2646;2824;0
94510;GO;MARA ROSA;7521;87;144;409;574;1312;1464;2037;861;449;182;3784;3737;0
94536;GO;MARZAGÃO;2096;35;51;154;185;438;410;465;213;106;39;1050;1046;0
94552;GO;PARANAIGUARA;7672;59;99;395;615;1573;1538;1835;851;493;214;3897;3774;1
94579;GO;MAURILÂNDIA;7058;91;117;459;627;1628;1514;1607;634;289;92;3457;3601;0
94595;GO;MINEIROS;41373;133;306;2383;3905;10149;8523;9394;3537;1843;1200;20761;20602;10
94650;GO;MOIPORÁ;2106;31;36;113;154;359;389;601;239;149;35;1020;1086;0
94676;GO;MONTE ALEGRE DE GOIÁS;5144;96;117;378;426;1151;972;1248;484;215;57;2526;2618;0
94714;GO;MONTES CLAROS DE GOIÁS;7014;79;97;392;524;1346;1404;1798;690;424;260;3429;3581;4
94730;GO;MORRINHOS;31950;123;320;1790;2631;6265;6376;8076;3593;2003;773;16632;15318;0
94757;GO;MOSSÂMEDES;4340;55;76;229;346;829;812;1161;501;280;51;2128;2212;0
94773;GO;MOZARLÂNDIA;10342;116;176;686;894;2297;2214;2479;907;446;127;5212;5130;0
94790;GO;MUTUNÓPOLIS;3224;49;77;181;243;557;673;862;351;175;55;1568;1656;0
94854;GO;NAZÁRIO;7523;76;121;443;605;1521;1625;1799;777;417;139;3767;3756;0
94870;GO;NERÓPOLIS;21014;129;243;1429;1932;4952;4514;4970;1786;819;240;10961;10053;0
94897;GO;NIQUELÂNDIA;30182;190;431;1702;2568;6546;6174;7489;3033;1537;511;14973;15203;6
94919;GO;NOVA AMÉRICA;2441;34;42;139;180;449;456;625;278;175;63;1183;1258;0
94935;GO;NOVA AURORA;2076;18;30;117;135;370;409;568;238;133;58;985;1091;0
94951;GO;NOVA ROMA;2925;49;33;154;231;636;513;702;319;179;109;1356;1569;0
94978;GO;NOVA VENEZA;6983;61;107;433;571;1464;1373;1748;742;374;110;3470;3513;0
95010;GO;NOVO BRASIL;3546;36;49;180;248;671;631;941;438;266;86;1763;1783;0
95036;GO;ORIZONA;11736;65;124;656;886;2282;2299;3094;1336;756;238;5676;6060;0
