cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
62758;SP;CACONDE;14704;64;129;834;1206;2923;2702;3584;1752;971;539;7411;7285;8
62774;SP;CAFELÂNDIA;13576;61;108;659;1012;2739;2586;3346;1589;911;565;7040;6536;0
62790;SP;CAIABU;3699;31;41;183;280;752;618;960;389;262;183;1786;1912;1
62812;SP;CAIEIRAS;65514;94;298;3882;5973;15192;13508;16692;6082;2499;1292;34298;31146;70
62839;SP;CAIUÁ;4152;52;43;199;279;832;721;1128;470;288;140;2023;2129;0
62855;SP;CAJAMAR;57754;242;587;3757;5362;14385;13204;13427;4306;1826;656;29193;28490;71
62871;SP;CAJOBI;8270;43;88;367;632;1772;1491;2096;937;530;314;4041;4227;2
62898;SP;CAJURU;18942;62;189;1101;1654;4040;3526;4529;1974;1127;740;9649;9234;59
62910;SP;CAMPINAS;822044;812;2895;38676;62226;169474;167517;208178;92784;47894;31583;435406;385227;1411
62936;SP;CAMPO LIMPO PAULISTA;60203;144;380;3374;5279;13553;12551;14952;6139;2575;1255;31225;28936;42
62952;SP;CAMPOS DO JORDÃO;39237;56;218;2146;3369;8661;8210;9994;3786;1744;1052;20345;18747;145
62979;SP;CAMPOS NOVOS PAULISTA;3999;63;57;258;326;823;755;939;443;251;84;1951;2048;0
62995;SP;CANANÉIA;10259;66;124;622;825;2012;2076;2365;1165;614;389;5193;5060;6
63010;SP;CÂNDIDO MOTA;24770;45;140;1220;1873;5075;4492;6407;2919;1548;1051;12613;12110;47
63037;SP;CÂNDIDO RODRIGUES;2605;14;28;103;174;532;452;671;302;224;105;1323;1272;10
63053;SP;CAPÃO BONITO;37070;86;320;2143;3163;8017;7612;8670;3776;2117;1165;18748;18308;14
63070;SP;CAPELA DO ALTO;13255;43;111;729;1144;2948;2681;3147;1334;707;411;6563;6691;1
63096;SP;CAPIVARI;36468;53;153;1959;3203;8040;7601;8990;3624;1839;1005;18717;17733;18
63118;SP;CARAGUATATUBA;84624;276;632;5015;7011;17732;17922;20189;9262;4491;2094;44071;40481;72
63134;SP;CARAPICUÍBA;284817;597;1911;17232;26712;68381;63982;65003;25815;10344;4831;149213;135239;365
63150;SP;CARDOSO;10413;94;99;473;722;2030;1771;2597;1317;876;434;5344;5068;1
63177;SP;CASA BRANCA;21008;43;101;945;1642;4297;3993;5267;2554;1361;804;10830;10055;123
63193;SP;CÁSSIA DOS COQUEIROS;3047;36;48;162;242;615;542;751;334;181;136;1473;1574;0
63215;SP;CASTILHO;14543;93;155;792;1214;2869;2882;3707;1658;862;310;7393;7116;34
63231;SP;CATANDUVA;86834;142;393;3910;6381;17734;16714;21995;10238;5731;3594;45785;40841;208
63258;SP;CATIGUÁ;6012;46;60;311;440;1372;1220;1506;630;279;148;2944;3068;0
63274;SP;CEDRAL;6878;26;33;265;455;1306;1416;1765;857;508;247;3466;3404;8
63290;SP;CERQUEIRA CÉSAR;14688;88;163;1002;1253;2980;2690;3527;1580;873;531;7514;7170;4
63312;SP;CERQUILHO;31557;70;153;1712;2473;6772;6501;7958;3451;1636;831;16109;15409;39
63339;SP;CESÁRIO LANGE;12028;28;69;530;936;2617;2476;2824;1413;747;387;5947;6074;7
63355;SP;CHARQUEADA;12857;34;96;630;1075;2900;2579;3083;1299;700;460;6323;6532;2
63371;SP;CHAVANTES;9740;41;73;556;761;1919;1888;2458;1106;608;330;4935;4796;9
63398;SP;CLEMENTINA;5517;32;49;268;474;1284;1054;1328;570;276;182;2727;2789;1
63410;SP;COLINA;14836;41;94;778;1169;3191;2835;3723;1610;853;542;7476;7344;16
63436;SP;COLÔMBIA;6030;57;79;340;568;1340;1253;1424;565;293;111;2963;3066;1
63452;SP;CONCHAL;20375;55;88;1055;1842;4788;4181;4903;1878;1021;564;10179;10158;38
63479;SP;CONCHAS;13867;57;164;741;1045;2844;2518;3479;1536;910;572;7032;6809;26
63495;SP;CORDEIRÓPOLIS;17934;80;176;1003;1457;3998;3733;4304;1775;858;550;9042;8874;18
63517;SP;COROADOS;4181;19;29;172;320;843;852;1097;458;243;148;2132;2049;0
63533;SP;CORONEL MACEDO;4447;47;74;272;350;848;785;1139;521;298;113;2175;2227;45
63550;SP;CORUMBATAÍ;3067;17;26;189;235;686;598;771;356;145;44;1483;1584;0
63576;SP;COSMÓPOLIS;45698;146;354;2619;4003;10369;9593;11182;4277;2080;1075;22999;22667;32
63592;SP;COSMORAMA;6297;36;52;286;419;1191;1087;1584;843;552;247;3149;3145;3
63614;SP;COTIA;158884;544;1471;10410;14427;37297;34811;38129;13993;5354;2446;83263;75441;180
63630;SP;CRAVINHOS;25563;71;181;1334;2111;5550;5203;6262;2722;1361;768;12904;12655;4
63657;SP;CRISTAIS PAULISTA;7361;41;78;386;657;1701;1348;1830;763;344;213;3532;3813;16
63673;SP;CRUZÁLIA;2254;23;23;113;152;451;410;602;266;145;69;1064;1073;117
63690;SP;CRUZEIRO;59535;68;220;2930;4695;12227;11744;15212;6878;3458;2102;31306;28130;99
63711;SP;CUBATÃO;97388;274;651;5185;8035;21831;20809;25251;9135;4060;2154;49404;47800;184
63738;SP;CUNHA;19765;120;204;979;1562;3959;3814;5037;2163;1250;677;9506;10254;5
63754;SP;DESCALVADO;25221;39;110;1241;1810;5337;4958;6322;2877;1611;915;12944;12271;6
63770;SP;DIADEMA;330918;666;2196;18678;28254;77034;74695;82499;28960;11828;6103;174216;156271;431
63797;SP;DIVINOLÂNDIA;10123;42;51;387;731;2030;1808;2653;1335;686;400;5023;5048;52
63819;SP;DOBRADA;5859;38;57;341;550;1438;1241;1307;522;267;96;2876;2983;0
63835;SP;DOIS CÓRREGOS;19081;38;122;979;1607;3980;3788;4591;2114;1184;678;9686;9343;52
63851;SP;DOLCINÓPOLIS;2417;33;34;129;167;459;437;635;263;203;57;1186;1228;3
63878;SP;DOURADO;7572;25;64;318;525;1488;1452;1922;912;512;354;3774;3798;0
63894;SP;DRACENA;34336;115;235;1680;2423;6431;6247;9156;4391;2626;1031;18105;16160;71
63916;SP;DUARTINA;10276;24;61;499;806;1983;1904;2617;1285;755;342;5356;4918;2
63932;SP;DUMONT;6925;42;63;404;574;1646;1396;1649;662;302;187;3460;3462;3
63959;SP;ECHAPORÃ;5352;22;40;250;404;1082;981;1388;604;346;235;2692;2660;0
63975;SP;ELDORADO;11911;90;198;877;1071;2484;2247;2557;1131;774;482;5803;6105;3
63991;SP;ELIAS FAUSTO;13517;49;120;776;1180;3076;2803;3314;1228;635;336;6620;6897;0
64017;SP;EMBU DAS ARTES;168051;710;1748;12024;15734;40028;37666;39302;15307;4731;798;90423;77628;0
64033;SP;EMBU-GUAÇU;52752;202;460;3315;4638;11857;11258;12372;5065;2340;1244;27070;25650;32
