cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
35378;BA;IAÇU;22175;252;337;1310;1943;5021;4142;4471;1997;1378;1323;11348;10812;15
35394;BA;IBIASSUCÊ;8882;109;123;430;674;1813;1542;2086;989;605;511;4377;4491;14
35416;BA;IBICARAÍ;18496;159;232;1014;1541;3891;3360;4132;2050;1366;751;9631;8845;20
35432;BA;IBICOARA;13441;181;263;955;1367;3891;2777;2386;807;433;380;6622;6816;3
35459;BA;IBICUÍ;11041;76;118;533;1059;2423;2043;2461;1110;777;440;5556;5480;5
35475;BA;IBIPEBA;13641;232;246;825;1147;3023;2610;3061;1277;793;425;6738;6900;3
35491;BA;SANTA RITA DE CÁSSIA;22889;417;445;1605;2183;5409;3882;4543;2000;1331;1074;11108;11750;31
35513;BA;IBIPITANGA;12882;265;291;869;1182;2756;2265;2727;1146;866;514;6532;6349;1
35530;BA;IBIQUERA;3543;34;51;198;321;838;669;729;360;243;100;1699;1844;0
35556;BA;IBIRAPITANGA;14551;179;266;998;1568;3509;2640;2897;1433;753;307;7502;7032;17
35572;BA;IBIRAPUÃ;6935;118;121;427;564;1558;1258;1519;690;434;245;3380;3535;20
35599;BA;IBIRATAIA;13808;151;219;829;1104;3008;2613;3222;1537;836;289;7277;6531;0
35610;BA;IBITIARA;11611;162;170;678;1080;2410;2024;2572;1269;888;357;5959;5647;5
35637;BA;IBITITÁ;14359;208;240;827;1377;3097;2680;3243;1392;902;391;7092;7267;0
35653;BA;IBOTIRAMA;18840;188;269;1292;1883;4505;3601;3830;1604;1037;630;9507;9292;41
35670;BA;ICHU;5289;86;95;337;478;1232;999;1157;444;328;133;2659;2618;12
35696;BA;IGAPORÃ;11307;113;186;684;1018;2576;2067;2473;1094;697;399;5729;5562;16
35700;BA;IGRAPIÚNA;10515;105;166;682;972;2551;2044;2166;933;503;392;5136;5377;2
35718;BA;IGUAÍ;19989;208;273;1037;1601;4192;3650;4396;2005;1463;1164;9735;10248;6
35734;BA;ILHÉUS;135424;380;887;6683;11098;30204;28102;32219;12999;7037;5811;71349;63966;109
35750;BA;INHAMBUPE;25502;151;265;1593;2771;6384;5145;5078;2314;1327;473;13010;12470;22
35777;BA;IPECAETÁ;13759;225;249;870;1332;3175;2386;2909;1354;861;397;7140;6617;2
35793;BA;IPIAÚ;28094;260;374;1751;2410;6269;5688;6560;3126;1306;346;15324;12770;0
35815;BA;IPIRÁ;46069;513;766;2960;4509;10919;8430;9429;4590;2825;1127;24045;22006;18
35831;BA;IPUPIARA;7937;146;134;430;657;1677;1354;1810;849;577;303;3926;4006;5
35858;BA;IRAJUBA;4877;91;105;345;384;956;984;1138;522;239;113;2467;2410;0
35874;BA;IRAMAIA;9205;112;115;535;839;2105;1722;1876;833;558;510;4450;4749;6
35890;BA;IRAQUARA;16456;194;276;1078;1696;4075;2990;3406;1433;921;386;8534;7919;3
35912;BA;IRARÁ;23335;120;262;1407;2386;5864;4624;4747;2112;1323;490;12365;10968;2
35939;BA;IRECÊ;45251;253;403;2546;3969;10541;9784;10224;3780;2213;1535;24680;20561;10
35947;BA;ITABELA;22667;157;259;1282;2129;5394;4476;4669;2038;1178;1085;11427;11227;13
35955;BA;ITABERABA;41981;184;369;2174;3884;10466;8691;9075;3662;2368;1107;22706;19269;6
35971;BA;ITABUNA;150221;280;713;6947;12036;33675;31175;36121;15458;8696;5116;81563;68481;177
35998;BA;ITACARÉ;15194;260;333;1083;1559;3989;3145;2997;1169;526;133;7459;7731;4
36013;BA;ITAETÉ;10417;126;169;715;1156;2451;1733;2093;1008;641;325;5221;5189;7
36030;BA;ITAGI;9005;102;203;636;739;1764;1682;2086;1092;503;198;4599;4406;0
36056;BA;ITAGIBÁ;10254;116;190;641;765;2178;1910;2289;1216;663;286;5184;5070;0
36072;BA;ITAGIMIRIM;6479;117;131;415;609;1541;1272;1295;585;343;171;3236;3236;7
36080;BA;ITAGUAÇU DA BAHIA;10003;151;202;706;1069;2316;1865;2046;884;532;232;4821;5178;4
36099;BA;ITAJU DO COLÔNIA;5379;114;100;352;503;1128;1126;1100;503;294;158;2672;2701;6
36110;BA;ITAJUÍPE;17662;241;284;1073;1631;3946;3334;3841;1766;1023;522;9012;8643;7
36137;BA;ITAMARAJU;43686;261;482;2286;4028;10334;8855;9826;4295;2361;957;22777;20904;5
36153;BA;ITAMARI;6867;82;114;421;640;1638;1304;1380;700;374;214;3368;3499;0
36170;BA;ITAMBÉ;18808;240;327;1146;1661;4096;3572;3844;1768;1250;902;9467;9339;2
36196;BA;ITANAGRA;5151;89;91;383;597;1302;970;1014;372;221;112;2493;2656;2
36218;BA;ITANHÉM;16063;180;274;895;1288;3343;2654;3740;1784;1223;678;7921;8137;5
36234;BA;ITAPARICA;17506;133;230;936;1418;3602;3734;4243;1585;861;764;9123;8350;33
36250;BA;ITAPÉ;9663;103;149;522;841;2231;1880;2015;859;581;482;4836;4825;2
36277;BA;ITAPEBI;8515;139;164;558;838;2003;1643;1799;761;410;200;4181;4332;2
36293;BA;ITAPETINGA;46322;284;590;2831;4063;10907;9898;10075;4220;2515;938;24600;21716;6
36315;BA;ITAPICURU;23709;282;393;1604;2365;5185;4520;4743;1974;1438;1204;11606;12098;5
36331;BA;ITAPITANGA;6915;113;78;346;526;1517;1228;1501;717;467;420;3482;3431;2
36358;BA;ITAQUARA;5995;85;138;408;533;1339;1102;1336;596;323;135;3041;2954;0
36374;BA;ITARANTIM;13990;230;249;831;1155;3073;2558;3004;1415;942;532;6937;7043;10
36382;BA;ITATIM;11544;104;158;680;1228;2904;2351;2354;884;570;311;5811;5707;26
36390;BA;ITIRUÇU;9626;101;167;496;755;2208;1766;2174;894;616;449;5054;4571;1
36412;BA;ITIÚBA;29093;327;531;1910;2619;6583;5397;5732;2564;1914;1515;14573;14498;22
36439;BA;ITORORÓ;16890;224;280;966;1428;3808;3123;3476;1734;1184;667;8642;8238;10
36455;BA;ITUAÇU;14505;147;212;899;1291;3365;2759;3134;1399;828;470;7350;7148;7
36471;BA;ITUBERÁ;19796;97;199;1032;1768;4791;4085;4242;1775;1041;764;10125;9656;15
36498;BA;JACARACI;12074;213;198;659;957;2541;1934;2860;1337;905;470;5864;6206;4
36510;BA;JACOBINA;57289;403;683;3210;5393;13348;11720;12638;5535;3187;1169;30762;26476;51
36536;BA;JAGUAQUARA;30923;338;542;2226;2781;6607;6205;7114;3061;1520;526;16667;14256;0
36552;BA;JAGUARARI;22206;137;272;1208;1818;4944;4512;4998;2229;1481;606;11210;10976;20
36579;BA;JAGUARIPE;12928;108;201;793;1285;3229;2620;2634;1178;604;275;6553;6369;6
36595;BA;JANDAÍRA;8476;145;205;629;868;2031;1631;1584;651;364;368;4171;4305;0
36617;BA;JEQUIÉ;109526;479;896;5844;10070;25594;22506;24300;10303;5622;3903;58790;50671;65
