cod_municipio_tse;uf;nome_municipio;total_eleitores;f_16;f_17;f_18_20;f_21_24;f_25_34;f_35_44;f_45_59;f_60_69;f_70_79;f_sup_79;gen_feminino;gen_masculino;gen_nao_informado
41858;MG;BURITIS;18426;214;316;1175;1624;3928;3723;4113;1705;983;644;9078;9327;21
41866;MG;CATUTI;4301;66;84;253;419;944;771;984;426;253;101;2145;2149;7
41874;MG;BURITIZEIRO;19715;149;270;1242;1857;4499;3938;4327;1840;936;655;9822;9880;13
41882;MG;CHAPADA GAÚCHA;8437;149;181;666;887;2115;1458;1587;732;419;242;4054;4382;1
41890;MG;CABO VERDE;9834;35;96;446;727;1945;1959;2500;1124;634;368;4812;5013;9
41904;MG;CÔNEGO MARINHO;5868;65;98;382;593;1345;987;1227;623;388;160;2866;2998;4
41912;MG;CACHOEIRA DA PRATA;3529;27;36;172;242;693;686;917;406;257;93;1864;1664;1
41920;MG;CONFINS;6126;64;93;359;531;1250;1304;1557;568;283;117;3047;3075;4
41939;MG;CACHOEIRA DE MINAS;9245;40;90;518;642;1724;1742;2386;1117;630;356;4525;4711;9
41947;MG;CÓRREGO FUNDO;5211;59;65;250;365;1087;1088;1299;541;307;150;2529;2682;0
41955;MG;CACHOEIRA DOURADA;2207;31;45;128;165;452;419;573;204;120;70;1117;1090;0
41963;MG;CRISÓLITA;5076;101;117;333;503;1126;905;1023;477;329;161;2448;2627;1
41971;MG;CAETANÓPOLIS;8247;19;72;420;668;1742;1421;2244;916;438;307;4192;4047;8
41980;MG;CUPARAQUE;4353;76;96;273;380;918;815;967;434;246;148;2228;2123;2
41998;MG;CAETÉ;33606;108;254;1768;2529;6724;6738;8599;3549;2014;1323;17334;16235;37
42005;MG;CURRAL DE DENTRO;6159;98;123;399;601;1405;1129;1297;525;370;211;3061;3095;3
42013;MG;CAIANA;4008;41;72;234;362;851;732;1004;402;212;98;1936;2070;2
42021;MG;DELTA;6410;76;102;437;594;1722;1497;1279;445;201;57;3039;3365;6
42030;MG;CAJURI;4042;41;51;222;309;842;791;954;434;273;125;1981;2055;6
42048;MG;DOM BOSCO;3521;47;78;202;319;734;668;863;358;177;75;1634;1882;5
42056;MG;CALDAS;11097;59;105;513;781;1938;2004;3022;1459;851;365;5516;5572;9
42064;MG;FREI LAGONEGRO;3086;63;61;235;280;731;645;613;285;137;36;1493;1593;0
42072;MG;CAMACHO;3589;48;66;162;238;777;726;819;422;227;104;1653;1932;4
42080;MG;FRUTA DE LEITE;5262;109;126;363;490;1184;828;911;573;348;330;2621;2641;0
